,0,1,2,3,4,5,6,7,8
33301,85859,0,3097,2010-04-10,2018-10-02,33302,0,EN,0
33302,3117,1,474,2017-06-25,2018-10-12,33303,0,EN,1
33303,4541,1,1092,2015-10-16,2018-10-12,33304,0,EN,0
33304,357,0,1312,2014-10-24,2018-05-28,33305,1,EN,0
33305,15386,0,1927,2013-07-02,2018-10-11,33306,0,DE,0
33306,74991,0,1711,2014-02-04,2018-10-12,33307,0,EN,1
33307,3662,0,419,2017-08-16,2018-10-09,33308,0,EN,1
33308,891,1,2287,2012-07-08,2018-10-12,33309,0,EN,0
33309,2609,1,2602,2011-08-28,2018-10-12,33310,0,EN,0
33310,437,0,1487,2014-07-20,2018-08-15,33311,0,EN,0
33311,15000,1,1006,2016-01-09,2018-10-11,33312,0,DE,0
33312,5447,1,1035,2015-12-12,2018-10-12,33313,0,DE,0
33313,1897,1,1440,2014-11-02,2018-10-12,33314,0,EN,1
33314,87726,0,3274,2009-10-24,2018-10-11,33315,0,EN,0
33315,1089,0,1113,2015-07-21,2018-08-07,33316,0,EN,0
33316,15267,1,2594,2011-09-04,2018-10-11,33317,0,EN,1
33317,22978,1,1241,2015-05-18,2018-10-10,33318,0,EN,1
33318,2149,1,1567,2014-06-09,2018-09-23,33319,0,DE,0
33319,145927,0,2001,2013-04-15,2018-10-07,33320,0,EN,1
33320,34508,1,1054,2015-11-23,2018-10-12,33321,0,EN,1
33321,929368,0,2055,2013-02-25,2018-10-12,33322,0,EN,0
33322,17730,0,2755,2011-03-28,2018-10-12,33323,0,EN,1
33323,467342,0,1790,2013-11-17,2018-10-12,33324,0,EN,0
33324,124126,0,2743,2011-04-09,2018-10-12,33325,0,EN,1
33325,3607,0,1598,2014-05-26,2018-10-10,33326,0,EN,1
33326,563,0,876,2014-06-10,2016-11-02,33327,1,EN,0
33327,3228,1,2189,2012-10-14,2018-10-12,33328,0,EN,0
33328,2153,1,2034,2013-03-17,2018-10-11,33329,0,EN,1
33329,267,0,944,2016-03-09,2018-10-09,33330,0,EN,0
33330,4109,1,1321,2015-03-01,2018-10-12,33331,0,EN,1
33331,5474,0,921,2016-04-02,2018-10-10,33332,0,DE,1
33332,2098,0,1704,2014-02-10,2018-10-11,33333,0,EN,0
33333,3304,1,1049,2015-11-25,2018-10-09,33334,0,EN,0
33334,991,1,1686,2014-02-23,2018-10-06,33335,0,EN,0
33335,41606,1,1850,2013-09-18,2018-10-12,33336,0,FR,1
33336,3532,0,1333,2015-02-17,2018-10-12,33337,0,FR,1
33337,10152,1,2383,2012-03-03,2018-09-11,33338,0,ZH,0
33338,1226,1,893,2016-04-17,2018-09-27,33339,0,EN,1
33339,14403,1,1495,2014-09-02,2018-10-06,33340,0,EN,1
33340,11392773,0,1774,2013-12-03,2018-10-12,33341,0,PT,0
33341,44004,0,1903,2013-07-27,2018-10-12,33342,0,PT,1
33342,2089,1,2237,2012-07-24,2018-09-08,33343,0,EN,0
33343,59618,1,2275,2012-07-20,2018-10-12,33344,0,EN,1
33344,17883,1,1885,2013-08-13,2018-10-11,33345,0,NL,1
33345,156437,0,3819,2008-04-28,2018-10-12,33346,0,NL,1
33346,70,1,1449,2014-09-27,2018-09-15,33347,0,EN,0
33347,141272,1,2053,2013-02-27,2018-10-12,33348,0,EN,0
33348,78934,1,2211,2012-09-20,2018-10-10,33349,0,EN,1
33349,1753,1,1010,2016-01-06,2018-10-12,33350,0,EN,1
33350,18913,1,1456,2014-10-17,2018-10-12,33351,0,EN,1
33351,49480,1,613,2017-02-06,2018-10-12,33352,0,EN,1
33352,2296,0,2306,2012-06-17,2018-10-10,33353,0,EN,0
33353,1253,1,2398,2012-03-13,2018-10-06,33354,0,EN,0
33354,2722,0,2306,2012-06-19,2018-10-12,33355,0,EN,1
33355,701,0,918,2016-04-01,2018-10-06,33356,0,EN,0
33356,186667,0,2700,2011-05-22,2018-10-12,33357,0,DE,0
33357,5569,1,1870,2013-08-29,2018-10-12,33358,0,EN,1
33358,581,0,1940,2013-06-15,2018-10-07,33359,0,EN,0
33359,3461,1,945,2016-03-10,2018-10-11,33360,0,EN,1
33360,4434,0,1136,2015-09-02,2018-10-12,33361,0,EN,1
33361,829032,1,1624,2014-05-02,2018-10-12,33362,0,EN,0
33362,65026,1,3681,2008-09-13,2018-10-12,33363,0,EN,0
33363,7999,0,960,2016-02-25,2018-10-12,33364,0,OTHER,0
33364,6030,1,908,2016-04-11,2018-10-06,33365,0,EN,1
33365,91626,0,1416,2014-11-19,2018-10-05,33366,0,DE,1
33366,86089,1,1945,2013-06-08,2018-10-05,33367,0,DE,1
33367,3347,1,2182,2012-10-21,2018-10-12,33368,0,EN,1
33368,1675,1,879,2016-05-16,2018-10-12,33369,0,EN,1
33369,1935,1,1754,2013-12-22,2018-10-11,33370,0,EN,0
33370,5280,0,1441,2014-11-01,2018-10-12,33371,0,EN,1
33371,565,0,2601,2011-08-13,2018-09-26,33372,0,EN,0
33372,9238,0,558,2017-04-02,2018-10-12,33373,0,IT,1
33373,10096,0,3521,2009-02-08,2018-09-30,33374,0,FR,0
33374,11315,0,1964,2013-05-25,2018-10-10,33375,0,EN,1
33375,272678,0,1157,2015-08-12,2018-10-12,33376,0,EN,1
33376,6154,1,2112,2012-12-30,2018-10-12,33377,0,EN,0
33377,58993,1,2226,2012-09-07,2018-10-12,33378,0,EN,1
33378,7075,0,2244,2012-07-26,2018-09-17,33379,0,EN,0
33379,1053,1,1681,2014-02-13,2018-09-21,33380,0,EN,0
33380,2025,0,289,2017-12-27,2018-10-12,33381,0,HU,0
33381,6865,1,1669,2014-03-18,2018-10-12,33382,0,EN,1
33382,30325,1,2358,2012-04-28,2018-10-12,33383,0,EN,1
33383,7459,1,2378,2012-04-07,2018-10-11,33384,0,EN,0
33384,5648,0,1816,2013-09-20,2018-09-10,33385,0,EN,0
33385,38356,0,2311,2012-06-10,2018-10-08,33386,0,EN,0
33386,15443,0,891,2016-05-04,2018-10-12,33387,0,CS,1
33387,4265,1,2220,2012-09-13,2018-10-12,33388,0,EN,0
33388,1482,0,1880,2013-08-18,2018-10-11,33389,0,EN,0
33389,8357,0,1329,2015-02-21,2018-10-12,33390,0,FR,1
33390,2542,0,1881,2013-08-15,2018-10-09,33391,0,EN,0
33391,42160,1,1105,2015-10-03,2018-10-12,33392,0,EN,1
33392,3024,1,2098,2013-01-08,2018-10-07,33393,0,EN,0
33393,2909,0,2559,2011-10-10,2018-10-12,33394,0,EN,0
33394,863,1,1293,2015-02-15,2018-08-31,33395,0,EN,1
33395,37282,1,3702,2008-08-23,2018-10-12,33396,0,EN,1
33396,1365,0,675,2016-12-01,2018-10-07,33397,0,EN,1
33397,20517,1,1233,2015-05-28,2018-10-12,33398,0,EN,1
33398,29874,1,2185,2012-10-17,2018-10-11,33399,0,EN,1
33399,3662,0,944,2016-03-12,2018-10-12,33400,0,IT,1
33400,10132,1,1003,2016-01-11,2018-10-10,33401,0,EN,1
33401,1045,1,859,2016-06-04,2018-10-11,33402,0,EN,0
33402,11126,0,2597,2011-08-28,2018-10-07,33403,0,EN,0
33403,1398,1,3649,2008-10-15,2018-10-12,33404,0,EN,0
33404,674557,1,459,2017-07-10,2018-10-12,33405,0,RU,0
33405,2025,0,198,2018-03-28,2018-10-12,33406,0,EN,0
33406,1810,0,524,2017-05-02,2018-10-08,33407,0,ES,0
33407,815692,1,2181,2012-10-22,2018-10-12,33408,0,EN,0
33408,338974,1,3310,2009-09-06,2018-09-29,33409,0,ZH,1
33409,70488,1,3711,2008-08-14,2018-10-12,33410,0,EN,1
33410,84885,0,1203,2015-06-27,2018-10-12,33411,0,IT,0
33411,1193,0,1683,2014-03-03,2018-10-11,33412,0,IT,1
33412,20501,0,1058,2015-11-19,2018-10-12,33413,0,EN,1
33413,12146,0,1653,2014-04-01,2018-10-10,33414,0,EN,1
33414,214375,1,1434,2014-11-08,2018-10-12,33415,0,EN,0
33415,5546443,0,295,2017-12-21,2018-10-12,33416,0,JA,0
33416,4704,0,1650,2014-04-06,2018-10-12,33417,0,JA,1
33417,5559,0,2046,2013-03-03,2018-10-09,33418,0,EN,1
33418,27325,1,1515,2014-08-18,2018-10-11,33419,0,EN,1
33419,7966,1,681,2016-11-30,2018-10-12,33420,0,EN,1
33420,4571,1,1353,2015-01-28,2018-10-12,33421,0,EN,1
33421,773,0,946,2016-02-28,2018-10-01,33422,0,EN,0
33422,7083,0,1376,2015-01-03,2018-10-10,33423,0,EN,1
33423,18477,1,1683,2014-03-04,2018-10-12,33424,0,EN,1
33424,99305,0,2093,2013-01-15,2018-10-09,33425,0,EN,0
33425,21838,0,1880,2013-08-19,2018-10-12,33426,0,EN,1
33426,90948,0,1998,2013-04-23,2018-10-12,33427,0,SV,1
33427,2386,1,1552,2014-07-12,2018-10-11,33428,0,EN,1
33428,814,1,1785,2013-11-02,2018-09-22,33429,0,EN,0
33429,2864,0,1316,2015-02-15,2018-09-23,33430,0,NL,0
33430,676442,0,1245,2015-05-16,2018-10-12,33431,0,NL,0
33431,10299,1,2302,2012-06-21,2018-10-10,33432,0,EN,1
33432,20827,1,441,2017-07-27,2018-10-11,33433,0,EN,1
33433,1659,1,2694,2011-05-27,2018-10-11,33434,0,EN,0
33434,13174,1,1699,2014-02-16,2018-10-12,33435,0,EN,0
33435,16731,0,1790,2013-11-15,2018-10-10,33436,0,EN,0
33436,7482,0,782,2016-08-21,2018-10-12,33437,0,EN,1
33437,430,1,890,2016-04-13,2018-09-20,33438,0,EN,0
33438,11436,0,324,2017-11-22,2018-10-12,33439,0,EN,1
33439,1304,1,930,2016-03-23,2018-10-09,33440,0,EN,1
33440,16387,0,3354,2009-07-18,2018-09-23,33441,0,EN,0
33441,1224,1,1085,2015-10-23,2018-10-12,33442,0,EN,0
33442,19642,0,1441,2014-10-24,2018-10-04,33443,0,FR,1
33443,137365,1,1333,2015-02-16,2018-10-11,33444,0,FR,1
33444,126,0,858,2016-06-03,2018-10-09,33445,0,EN,0
33445,34255,0,2444,2012-01-27,2018-10-06,33446,0,EN,0
33446,145374,0,2346,2012-05-10,2018-10-12,33447,0,ES,0
33447,49953,1,2149,2012-11-23,2018-10-12,33448,0,ES,1
33448,2091,1,625,2017-01-23,2018-10-10,33449,0,EN,1
33449,6596,1,1267,2015-04-24,2018-10-12,33450,0,EN,1
33450,18232,1,2232,2012-09-01,2018-10-12,33451,0,PT,0
33451,1199,0,645,2017-01-05,2018-10-12,33452,0,EN,1
33452,17885,1,1465,2014-10-08,2018-10-12,33453,0,EN,1
33453,237,0,803,2016-07-28,2018-10-09,33454,0,EN,0
33454,10071,0,1041,2015-12-01,2018-10-07,33455,0,ES,1
33455,25686,1,2183,2012-10-20,2018-10-12,33456,0,EN,1
33456,43272,1,1303,2015-03-18,2018-10-11,33457,0,EN,1
33457,2268,1,2817,2011-01-20,2018-10-07,33458,0,EN,1
33458,5711,1,2165,2012-11-07,2018-10-12,33459,0,EN,1
33459,2248,1,763,2016-09-06,2018-10-09,33460,0,EN,0
33460,16222,1,665,2016-12-16,2018-10-12,33461,0,EN,1
33461,41822,0,1638,2014-04-18,2018-10-12,33462,0,EN,1
33462,443,0,2207,2012-09-25,2018-10-11,33463,0,EN,0
33463,19908,1,1013,2016-01-03,2018-10-12,33464,0,EN,1
33464,5650,0,2484,2011-12-21,2018-10-09,33465,0,EN,1
33465,570485,1,3585,2008-11-29,2018-09-23,33466,0,EN,0
33466,2509264,0,3615,2008-11-18,2018-10-12,33467,0,EN,0
33467,6635,1,347,2017-10-30,2018-10-12,33468,0,HU,1
33468,87214,1,1728,2014-01-17,2018-10-11,33469,0,EN,0
33469,932495,0,1931,2013-06-29,2018-10-12,33470,0,EN,0
33470,322384,1,2339,2012-05-17,2018-10-12,33471,0,DE,0
33471,6664,0,1094,2015-10-10,2018-10-08,33472,0,DE,1
33472,36887,0,1906,2013-07-24,2018-10-12,33473,0,EN,1
33473,10938,1,1265,2015-04-26,2018-10-12,33474,0,EN,1
33474,1396,1,3047,2010-05-09,2018-09-11,33475,0,ES,0
33475,13735,0,2781,2011-03-02,2018-10-12,33476,0,EN,0
33476,2278,1,679,2016-11-28,2018-10-08,33477,0,EN,1
33477,71772,1,882,2016-05-13,2018-10-12,33478,0,EN,1
33478,2291,0,2623,2011-07-26,2018-09-30,33479,0,EN,0
33479,10057,1,2860,2010-12-13,2018-10-12,33480,0,EN,1
33480,4690,0,1540,2014-07-25,2018-10-12,33481,0,EN,1
33481,2556,1,845,2016-05-15,2018-09-07,33482,0,EN,1
33482,2316896,1,2269,2012-07-26,2018-10-12,33483,0,EN,0
33483,146890,1,1095,2015-10-12,2018-10-11,33484,0,EN,1
33484,420121,1,2456,2012-01-21,2018-10-12,33485,0,RU,0
33485,7373,0,1535,2014-07-18,2018-09-30,33486,0,FR,1
33486,5206,0,2149,2012-11-23,2018-10-12,33487,0,PL,0
33487,4459,1,935,2016-02-18,2018-09-10,33488,0,EN,0
33488,38230,0,1418,2014-11-23,2018-10-11,33489,0,EN,1
33489,52697,1,1643,2014-04-13,2018-10-12,33490,0,EN,1
33490,35120,1,1504,2014-08-30,2018-10-12,33491,0,EN,1
33491,9074,1,1552,2014-07-13,2018-10-12,33492,0,EN,1
33492,792,1,1175,2015-05-17,2018-08-04,33493,0,EN,0
33493,1289907,0,1418,2014-11-24,2018-10-12,33494,0,EN,0
33494,20749,1,2076,2013-02-04,2018-10-12,33495,0,EN,1
33495,24815,1,1218,2015-06-12,2018-10-12,33496,0,EN,1
33496,66414,1,1965,2013-05-26,2018-10-12,33497,0,EN,1
33497,2093,0,1337,2015-02-13,2018-10-12,33498,0,EN,1
33498,145,0,381,2017-09-15,2018-10-01,33499,0,EN,0
33499,27610,0,1144,2015-08-25,2018-10-12,33500,0,DE,1
33500,11262,0,1525,2014-08-09,2018-10-12,33501,0,EN,1
33501,13951,1,1138,2015-08-31,2018-10-12,33502,0,EN,1
33502,34121,0,3821,2008-04-26,2018-10-12,33503,0,CS,1
33503,2067,0,622,2017-01-17,2018-10-01,33504,0,KO,0
33504,13544,1,2240,2012-08-16,2018-10-04,33505,0,EN,0
33505,15591,1,2191,2012-10-03,2018-10-03,33506,0,EN,0
33506,3391,0,1580,2014-06-12,2018-10-09,33507,0,EN,0
33507,43183,0,1637,2014-04-15,2018-10-08,33508,0,EN,1
33508,3230,1,2035,2013-03-16,2018-10-11,33509,0,EN,0
33509,38063,0,1374,2015-01-02,2018-10-07,33510,0,EN,1
33510,5500,1,749,2016-09-22,2018-10-11,33511,0,FI,1
33511,908042,0,1432,2014-11-10,2018-10-12,33512,0,IT,0
33512,1483,0,840,2016-06-24,2018-10-12,33513,0,IT,0
33513,38102,1,3019,2010-07-07,2018-10-12,33514,0,EN,1
33514,48122,1,2329,2012-05-27,2018-10-12,33515,0,EN,1
33515,4618,0,587,2017-03-04,2018-10-12,33516,0,EN,1
33516,3486,0,1539,2014-02-22,2018-05-11,33517,1,EN,0
33517,7448,1,2391,2012-03-25,2018-10-11,33518,0,EN,1
33518,2100963,1,2086,2013-01-25,2018-10-12,33519,0,DE,0
33519,96784,1,1558,2014-07-07,2018-10-12,33520,0,DE,1
33520,2228,1,989,2016-01-27,2018-10-12,33521,0,EN,1
33521,2434,1,1364,2015-01-17,2018-10-12,33522,0,EN,1
33522,34930,1,1908,2013-07-22,2018-10-12,33523,0,EN,1
33523,27480,1,1860,2013-08-27,2018-09-30,33524,0,FR,1
33524,6110,1,508,2017-05-21,2018-10-11,33525,0,EN,1
33525,24120,1,1665,2014-03-11,2018-10-01,33526,0,EN,1
33526,52847,0,2121,2012-12-21,2018-10-12,33527,0,EN,0
33527,54377,1,1878,2013-08-21,2018-10-12,33528,0,EN,1
33528,1947,1,2831,2011-01-03,2018-10-04,33529,0,EN,1
33529,2942,0,1358,2015-01-17,2018-10-06,33530,0,EN,1
33530,5407,1,2336,2012-05-19,2018-10-11,33531,0,EN,1
33531,1764,1,1129,2015-08-20,2018-09-22,33532,0,PT,0
33532,1837,0,754,2016-08-24,2018-09-17,33533,0,PT,0
33533,83475,1,1433,2014-11-09,2018-10-12,33534,0,EN,1
33534,9755,1,1026,2015-12-21,2018-10-12,33535,0,EN,1
33535,8506,0,1522,2014-08-12,2018-10-12,33536,0,RU,0
33536,30284,0,2452,2012-01-14,2018-10-01,33537,0,EN,1
33537,138679,0,1391,2014-12-21,2018-10-12,33538,0,EN,1
33538,11706,1,1391,2014-12-20,2018-10-11,33539,0,EN,1
33539,217172,1,1533,2014-08-01,2018-10-12,33540,0,EN,1
33540,4325,1,1895,2013-08-02,2018-10-10,33541,0,EN,1
33541,2302,1,939,2016-03-17,2018-10-12,33542,0,EN,1
33542,1811,0,1125,2015-09-13,2018-10-12,33543,0,FR,0
33543,139789,1,315,2017-12-01,2018-10-12,33544,0,EN,0
33544,47788,0,972,2016-02-13,2018-10-12,33545,0,EN,0
33545,32965,1,925,2016-03-31,2018-10-12,33546,0,ZH,1
33546,2120,1,2138,2012-12-03,2018-10-11,33547,0,EN,1
33547,6878,0,2249,2012-08-15,2018-10-12,33548,0,EN,1
33548,29904,1,1991,2013-04-29,2018-10-11,33549,0,EN,1
33549,1645,1,1313,2015-03-04,2018-10-07,33550,0,EN,1
33550,1255,0,1479,2014-09-21,2018-10-09,33551,0,EN,0
33551,556706,0,2708,2011-05-14,2018-10-12,33552,0,EN,0
33552,40434,0,1260,2015-05-01,2018-10-12,33553,0,EN,1
33553,5124,1,1341,2015-02-09,2018-10-12,33554,0,EN,1
33554,834,1,1280,2015-04-05,2018-10-06,33555,0,EN,1
33555,3183,0,1079,2015-10-27,2018-10-10,33556,0,PT,1
33556,4889,0,2521,2011-11-16,2018-10-11,33557,0,EN,0
33557,2366,0,1195,2015-07-01,2018-10-08,33558,0,EN,1
33558,6468,0,1934,2013-06-25,2018-10-11,33559,0,EN,0
33559,7144,1,1027,2015-12-20,2018-10-12,33560,0,EN,1
33560,16918,1,1305,2015-03-17,2018-10-12,33561,0,DE,1
33561,789,0,673,2016-12-05,2018-10-09,33562,0,DE,0
33562,75446,1,1333,2015-02-17,2018-10-12,33563,0,EN,1
33563,498,0,1222,2015-06-08,2018-10-12,33564,0,EN,0
33564,5074,0,1116,2015-09-19,2018-10-09,33565,0,EN,0
33565,32317,1,682,2016-11-29,2018-10-12,33566,0,EN,1
33566,9776,1,878,2016-05-17,2018-10-12,33567,0,EN,1
33567,49733,1,1114,2015-09-22,2018-10-10,33568,0,PT,1
33568,16004,1,1378,2014-12-30,2018-10-08,33569,0,EN,1
33569,17008,1,1286,2015-03-31,2018-10-07,33570,0,SV,1
33570,3930,1,1521,2014-07-25,2018-09-23,33571,0,SV,0
33571,8641,0,2120,2012-12-21,2018-10-11,33572,0,EN,1
33572,65656,0,1377,2015-01-04,2018-10-12,33573,0,JA,1
33573,3507,0,1799,2013-10-19,2018-09-22,33574,0,EN,0
33574,5775,1,1515,2014-08-19,2018-10-12,33575,0,FR,1
33575,2084,1,1450,2014-10-22,2018-10-11,33576,0,EN,1
33576,2172,1,1558,2014-07-04,2018-10-09,33577,0,EN,1
33577,12224,0,1115,2015-09-23,2018-10-12,33578,0,EN,1
33578,2222,1,2279,2012-07-06,2018-10-02,33579,0,EN,0
33579,1080,0,1133,2015-09-02,2018-10-09,33580,0,EN,0
33580,814,0,1599,2014-05-13,2018-09-28,33581,0,EN,0
33581,2946,1,2373,2012-04-13,2018-10-12,33582,0,EN,1
33582,7076,0,1896,2013-08-03,2018-10-12,33583,0,EN,1
33583,14104,1,1774,2013-12-03,2018-10-12,33584,0,EN,1
33584,25812,0,1345,2015-02-05,2018-10-12,33585,0,EN,1
33585,15735,1,3303,2009-09-26,2018-10-12,33586,0,EN,1
33586,518775,1,2606,2011-08-24,2018-10-12,33587,0,EN,0
33587,73696,0,1984,2013-04-29,2018-10-04,33588,0,EN,1
33588,890,0,1687,2014-02-18,2018-10-02,33589,0,EN,0
33589,706,0,922,2016-04-03,2018-10-12,33590,0,ES,1
33590,4827,0,2342,2012-05-12,2018-10-10,33591,0,EN,0
33591,2496,1,1393,2014-12-19,2018-10-12,33592,0,ES,0
33592,14169,0,2005,2013-04-13,2018-10-09,33593,0,EN,0
33593,2526,0,1275,2015-04-16,2018-10-12,33594,0,KO,0
33594,496864,0,720,2016-10-22,2018-10-12,33595,0,KO,0
33595,13996,1,2395,2012-03-21,2018-10-11,33596,0,RU,1
33596,148586,0,2032,2013-03-20,2018-10-12,33597,0,RU,0
33597,4728,1,1120,2015-09-09,2018-10-03,33598,0,EN,1
33598,4702,0,2274,2012-05-16,2018-08-07,33599,0,EN,0
33599,8386,1,2365,2012-04-17,2018-10-08,33600,0,EN,1
33600,1206,0,1197,2015-07-01,2018-10-10,33601,0,EN,1
33601,47911,1,1544,2014-07-20,2018-10-11,33602,0,EN,1
33602,1564,1,1013,2016-01-02,2018-10-11,33603,0,EN,0
33603,4389,0,2452,2012-01-24,2018-10-11,33604,0,EN,1
33604,12007,1,812,2016-07-22,2018-10-12,33605,0,EN,1
33605,3005,1,323,2017-11-22,2018-10-11,33606,0,EN,1
33606,9187,1,463,2017-07-06,2018-10-12,33607,0,EN,1
33607,3503,1,1660,2014-03-27,2018-10-12,33608,0,EN,1
33608,4097,0,1032,2015-12-09,2018-10-06,33609,0,EN,1
33609,112269,1,1243,2015-05-18,2018-10-12,33610,0,DE,0
33610,2645,0,1674,2014-03-11,2018-10-10,33611,0,EN,1
33611,156784,1,1958,2013-06-02,2018-10-12,33612,0,ZH,1
33612,7157,0,1542,2014-07-12,2018-10-01,33613,0,EN,0
33613,4757,0,2495,2011-12-04,2018-10-03,33614,0,ZH,0
33614,576,1,1468,2014-09-07,2018-09-14,33615,0,EN,0
33615,1665,1,815,2016-07-14,2018-10-07,33616,0,EN,1
33616,3211,1,1783,2013-11-23,2018-10-11,33617,0,EN,1
33617,13935,1,1567,2014-06-28,2018-10-12,33618,0,EN,1
33618,2983,1,2557,2011-10-12,2018-10-12,33619,0,EN,1
33619,18585,0,1081,2015-10-25,2018-10-10,33620,0,EN,1
33620,3479,1,1402,2014-12-10,2018-10-12,33621,0,EN,1
33621,23189,1,886,2016-05-09,2018-10-12,33622,0,EN,1
33622,5332,1,1884,2013-08-09,2018-10-06,33623,0,EN,1
33623,2802,1,1904,2013-07-23,2018-10-09,33624,0,EN,0
33624,224,0,1478,2014-09-25,2018-10-12,33625,0,EN,0
33625,525596,0,2341,2012-05-15,2018-10-12,33626,0,DE,0
33626,21924,0,3813,2008-04-30,2018-10-08,33627,0,EN,0
33627,1497,0,445,2017-07-23,2018-10-11,33628,0,EN,1
33628,4336,1,1518,2014-08-16,2018-10-12,33629,0,EN,1
33629,1136,1,1002,2016-01-12,2018-10-10,33630,0,EN,1
33630,56782,1,1687,2014-02-28,2018-10-12,33631,0,EN,1
33631,21127,1,1265,2015-04-26,2018-10-12,33632,0,EN,1
33632,5270,0,1679,2014-03-02,2018-10-06,33633,0,EN,0
33633,6733,0,1342,2015-01-29,2018-10-02,33634,0,EN,0
33634,168810,1,2454,2012-01-23,2018-10-12,33635,0,EN,0
33635,1371,1,1906,2013-01-16,2018-04-06,33636,1,EN,0
33636,38120,1,1344,2015-02-06,2018-10-12,33637,0,FI,1
33637,4652,1,2645,2011-07-11,2018-10-07,33638,0,EN,0
33638,92001,1,3409,2009-06-10,2018-10-10,33639,0,EN,0
33639,562,1,2284,2012-07-11,2018-10-12,33640,0,EN,0
33640,16064,0,1706,2014-02-03,2018-10-06,33641,0,EN,1
33641,57240,0,1967,2013-05-24,2018-10-12,33642,0,EN,1
33642,31970,1,1430,2014-11-12,2018-10-12,33643,0,EN,1
33643,131273,0,1339,2015-02-11,2018-10-12,33644,0,JA,0
33644,54787,0,1111,2015-09-27,2018-10-12,33645,0,EN,0
33645,9191,1,950,2016-03-06,2018-10-12,33646,0,EN,1
33646,760,0,1472,2014-08-13,2018-08-24,33647,0,EN,0
33647,2658,0,909,2016-04-12,2018-10-08,33648,0,EN,0
33648,165819,0,840,2016-06-24,2018-10-12,33649,0,ES,0
33649,3094,1,2061,2013-02-18,2018-10-11,33650,0,EN,0
33650,23343,0,2596,2011-09-03,2018-10-12,33651,0,EN,1
33651,31592,1,2004,2013-04-17,2018-10-12,33652,0,EN,1
33652,1537,0,1256,2015-05-01,2018-10-08,33653,0,EN,0
33653,23676,0,3524,2009-02-12,2018-10-07,33654,0,PT,1
33654,10428,1,1951,2013-06-09,2018-10-12,33655,0,EN,0
33655,297,0,1309,2015-03-13,2018-10-12,33656,0,EN,1
33656,77738,0,1776,2013-12-01,2018-10-12,33657,0,DA,0
33657,2675,1,1659,2014-03-05,2018-09-19,33658,0,EN,0
33658,1559,1,1089,2015-10-18,2018-10-11,33659,0,EN,0
33659,6847746,0,719,2016-10-23,2018-10-12,33660,0,KO,0
33660,648,1,2996,2010-07-27,2018-10-09,33661,0,EN,0
33661,6143,1,2794,2011-02-11,2018-10-06,33662,0,EN,0
33662,1734,1,2135,2012-11-25,2018-09-30,33663,0,EN,0
33663,113976,1,2276,2012-07-19,2018-10-12,33664,0,EN,1
33664,4411,1,867,2016-05-12,2018-09-26,33665,0,EN,1
33665,15159,1,2129,2012-12-12,2018-10-11,33666,0,EN,1
33666,15644,0,1500,2014-09-03,2018-10-12,33667,0,EN,1
33667,46470,0,2110,2012-12-31,2018-10-11,33668,0,EN,0
33668,150184,0,1495,2014-09-08,2018-10-12,33669,0,PT,0
33669,18038,1,2226,2012-09-07,2018-10-12,33670,0,EN,1
33670,17679,1,780,2016-08-23,2018-10-12,33671,0,EN,1
33671,19340,0,640,2017-01-10,2018-10-12,33672,0,EN,1
33672,1679,1,346,2017-10-29,2018-10-10,33673,0,EN,1
33673,17813,0,1576,2014-06-17,2018-10-10,33674,0,EN,1
33674,6423,1,1702,2014-02-05,2018-10-04,33675,0,EN,0
33675,109290,0,1005,2016-01-11,2018-10-12,33676,0,EN,0
33676,168280,0,2813,2011-01-29,2018-10-12,33677,0,EN,1
33677,4515,1,1072,2015-11-05,2018-10-12,33678,0,EN,1
33678,28973,0,2579,2011-09-18,2018-10-10,33679,0,EN,1
33679,1291,0,435,2017-08-03,2018-10-12,33680,0,EN,0
33680,196,0,1470,2014-09-17,2018-09-26,33681,0,EN,0
33681,1065,0,1235,2015-05-13,2018-09-29,33682,0,EN,1
33682,2042,1,941,2016-03-13,2018-10-10,33683,0,ES,0
33683,22828,0,793,2016-08-10,2018-10-12,33684,0,EN,1
33684,188641,1,1480,2014-09-23,2018-10-12,33685,0,EN,0
33685,8405,0,2521,2011-11-16,2018-10-11,33686,0,EN,1
33686,1378,1,643,2017-01-06,2018-10-11,33687,0,EN,0
33687,14610,1,796,2016-08-06,2018-10-11,33688,0,ES,1
33688,8124,0,1657,2014-03-30,2018-10-12,33689,0,EN,1
33689,12967,1,2362,2012-01-23,2018-07-12,33690,1,EN,0
33690,3362,0,2080,2013-01-31,2018-10-12,33691,0,EN,1
33691,5235,1,2161,2012-11-11,2018-10-12,33692,0,EN,1
33692,2622,0,1690,2014-02-24,2018-10-11,33693,0,EN,1
33693,5315,0,2162,2012-11-08,2018-10-10,33694,0,EN,0
33694,393073,1,1714,2014-02-01,2018-10-12,33695,0,RU,0
33695,1913,0,1015,2016-01-01,2018-10-12,33696,0,RU,0
33696,1296,1,1342,2015-02-06,2018-10-10,33697,0,EN,0
33697,76313,1,2263,2012-08-01,2018-10-12,33698,0,EN,1
33698,232777,1,1284,2015-04-07,2018-10-12,33699,0,EN,0
33699,104903,0,2118,2012-12-24,2018-10-12,33700,0,EN,1
33700,1035,0,1423,2014-10-31,2018-09-23,33701,0,EN,0
33701,21534,1,1254,2015-05-07,2018-10-12,33702,0,EN,1
33702,2798,0,2662,2011-06-22,2018-10-05,33703,0,EN,1
